Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. Protein q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,MW [kDa],Gene Symbol,"Abundance Ratio: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance: F1: Light, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Light, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Light, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Light, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Light, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Light, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Light, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Light, Sample, I1, Insoluble_S59L-WT, 1","Abundance: F1: Heavy, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Heavy, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Heavy, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Heavy, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Heavy, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Heavy, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Heavy, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Heavy, Sample, I1, Insoluble_S59L-WT, 1",Modifications,WikiPathways,Reactome Pathways
FALSE,High,Master Protein,Q9CPQ1,Cytochrome c oxidase subunit 6C [OS=Mus musculus],0,8.434,45,4,37,4,8.5,Cox6c,0.989,0.398,0.532231571,0.001141753,70427524,34305241,12428841,59178428,94491388,119780642,89796120,55386679,64449977.5,31625357.25,20476839.88,62843779,32573309.75,45573017.5,43738250.75,23047844,Acetyl [N-Term],Electron transport chain,TP53 Regulates Metabolic Genes; Respiratory electron transport; Cytoprotection by HMOX1; Complex IV assembly
FALSE,High,Master Protein,O55135,Eukaryotic translation initiation factor 6 [OS=Mus musculus],0,8.385,17,2,5,2,26.5,Eif6,,,,,,,,,,,,,,,,,,,,,,Translation factors; Alpha 6 beta 4 integrin signaling pathway,
FALSE,High,Master Protein,Q8K4F5,sn-1-specific diacylglycerol lipase ABHD11 [OS=Mus musculus],0,8.36,8,2,7,2,33.5,Abhd11,0.03,0.001,,,,1744875.5,1768923.375,,3934979.25,3859048.25,3963020.75,3439012.75,,1597810.375,,,,,3320288.25,,,,
FALSE,High,Master Protein,Q3U492,Kielin/chordin-like protein [OS=Mus musculus],0,8.339,3,4,5,4,166.5,Kcp,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9WUK2,Eukaryotic translation initiation factor 4H [OS=Mus musculus],0,8.298,14,3,23,3,27.3,Eif4h,1000,1000,,,,,,,,,,,3933762.5,,4182112.5,3293580,1353911.625,,,,,Translation factors; mRNA processing,L13a-mediated translational silencing of Ceruloplasmin expression; GTP hydrolysis and joining of the 60S ribosomal subunit; Translation initiation complex formation; Ribosomal scanning and start codon recognition
FALSE,High,Master Protein,Q9CQS8,Protein transport protein Sec61 subunit beta [OS=Mus musculus],0,8.272,27,2,14,2,10,Sec61b,,,,,,,,,,,,,,,,,,,,,,,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane
FALSE,High,Master Protein,Q8K2Q5,Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 [OS=Mus musculus],0,8.241,32,2,11,2,10.1,Chchd7,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9D1M0,Protein SEC13 homolog [OS=Mus musculus],0,8.216,11,2,9,2,35.5,Sec13,,,,,,,,,,,,,,,,,,,,,Acetyl [N-Term],,"Regulation of HSF1-mediated heat shock response; MHC class II antigen presentation; Transport of the SLBP independent Mature mRNA; Transport of the SLBP Dependant Mature mRNA; Transport of Mature mRNA Derived from an Intronless Transcript; COPII-mediated vesicle transport; Transport of Mature mRNA derived from an Intron-Containing Transcript; Regulation of Glucokinase by Glucokinase Regulatory Protein; IPs transport between nucleus and cytosol; IP3 and IP4 transport between cytosol and nucleus; IP6 and IP7 transport between cytosol and nucleus; snRNP Assembly; SUMOylation of DNA damage response and repair proteins; SUMOylation of ubiquitinylation proteins; Nuclear Pore Complex (NPC) Disassembly; SUMOylation of SUMOylation proteins; SUMOylation of chromatin organization proteins; SUMOylation of RNA binding proteins; Transcriptional regulation by small RNAs; Postmitotic nuclear pore complex (NPC) reformation; Separation of Sister Chromatids; Amino acids regulate mTORC1; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Antigen Presentation: Folding, assembly and peptide loading of class I MHC"
FALSE,High,Master Protein,Q6P5E4,UDP-glucose:glycoprotein glucosyltransferase 1 [OS=Mus musculus],0,8.215,2,2,6,2,176.3,Uggt1,1000,,,,,,,,,,,,,1368236.5,1552254.625,,,,,,,Comprehensive IL-17A signaling,
FALSE,High,Master Protein,O09131,Glutathione S-transferase omega-1 [OS=Mus musculus],0,8.166,11,3,19,3,27.5,Gsto1,1.683,0.944,0.000128208,0.637937662,8191732.75,8448172.25,7406878,8255920.5,4957922.5,5708610.25,3104096.5,5131394.75,13600417.5,15118145,12640016,13442710.5,4167309.75,4952412.375,6424766.5,5276014.5,,Metapathway biotransformation; Myometrial relaxation and contraction pathways; Oxidative stress and redox pathway,Glutathione conjugation; Methylation; Vitamin C (ascorbate) metabolism
FALSE,High,Master Protein,O88685,26S proteasome regulatory subunit 6A [OS=Mus musculus],0,8.156,8,3,13,3,49.5,Psmc3,1000,,,,,,,,,,,,,1485624.875,1743167,,,,,,,TNF-alpha NF-kB signaling pathway; Proteasome degradation,Separation of Sister Chromatids; The role of GTSE1 in G2/M progression after G2 checkpoint; FCERI mediated NF-kB activation; Downstream TCR signaling; Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide; Neutrophil degranulation; Activation of NF-kappaB in B cells; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Assembly of the pre-replicative complex; CDK-mediated phosphorylation and removal of Cdc6; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; ABC-family proteins mediated transport; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Degradation of CDH1; Regulation of ornithine decarboxylase (ODC); Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Proteasome assembly; GSK3B-mediated proteasomal degradation of PD-L1(CD274); SPOP-mediated proteasomal degradation of PD-L1(CD274); AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274); Degradation of CRY and PER proteins
FALSE,High,Master Protein,Q9QZB7,Actin-related protein 10 [OS=Mus musculus],0,8.156,9,3,9,3,46.2,Actr10,,,,,,,,,,,,,,,,,,,,,,,MHC class II antigen presentation; Neutrophil degranulation; COPI-mediated anterograde transport; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; COPI-independent Golgi-to-ER retrograde traffic
FALSE,High,Master Protein,Q60973,Histone-binding protein RBBP7 [OS=Mus musculus],0,8.133,9,3,11,3,47.8,Rbbp7,1000,1000,,,,,,,,,,,6355817.5,4459106,4316280,6103532,,,6058422,6244057,,Mechanisms associated with pluripotency; EGFR1 signaling pathway,PKMTs methylate histone lysines; Neddylation; Deposition of new CENPA-containing nucleosomes at the centromere; Transcriptional Regulation by E2F6; RMTs methylate histone arginines; HDACs deacetylate histones; HATs acetylate histones; Regulation of TP53 Activity through Acetylation; RNA Polymerase I Transcription Initiation; Regulation of PTEN gene transcription; PRC2 methylates histones and DNA; Negative Regulation of CDH1 Gene Transcription; Regulation of PD-L1(CD274) transcription; Oxidative Stress Induced Senescence
FALSE,High,Master Protein,Q9ERK4,Exportin-2 [OS=Mus musculus],0,8.107,4,4,9,4,110.4,Cse1l,0.001,0.001,,,,8494416,,6069740,,5208926.5,3660959,,,,,,,,,,,,
FALSE,High,Master Protein,Q9Z2E1,Methyl-CpG-binding domain protein 2 [OS=Mus musculus],0,8.095,9,3,4,3,43.5,Mbd2,,,,,,,,,,,,,,,,,,,,,,Mechanisms associated with pluripotency,
FALSE,High,Master Protein,Q9D938,Transmembrane protein 160 [OS=Mus musculus],0,8.079,22,4,32,4,19.6,Tmem160,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9JMG1,Endothelial differentiation-related factor 1 [OS=Mus musculus],0,8.066,18,2,10,2,16.4,Edf1,1000,1000,,,,,,,,,,,17661158,8515469,16448246,12520584,,8861739,6102463.5,8814518,Acetyl [N-Term],,
FALSE,High,Master Protein,Q8VCW8,"Medium-chain acyl-CoA ligase ACSF2, mitochondrial [OS=Mus musculus]",0,8.066,6,3,12,3,67.9,Acsf2,,,,,,,,,,,,,,,,,,,,,,,Mitochondrial Fatty Acid Beta-Oxidation
FALSE,High,Master Protein,Q9CRD2,ER membrane protein complex subunit 2 [OS=Mus musculus],0,8.062,12,3,10,3,34.9,Emc2,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q8VD26,Transmembrane protein 143 [OS=Mus musculus],0,8.054,11,3,13,3,51.6,Tmem143,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q60737,Casein kinase II subunit alpha [OS=Mus musculus],0,8.053,8,2,12,2,45.1,Csnk2a1,,,,,,,,,,,,,,,,,,,,,,TNF-alpha NF-kB signaling pathway; Wnt signaling pathway,Regulation of CDH1 posttranslational processing and trafficking to plasma membrane; Regulation of TP53 Activity through Phosphorylation; RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known; Regulation of PTEN stability and activity; Signal transduction by L1; Condensation of Prometaphase Chromosomes; SPOP-mediated proteasomal degradation of PD-L1(CD274); Synthesis of PC; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; WNT mediated activation of DVL; Receptor Mediated Mitophagy
FALSE,High,Master Protein,Q8CI11,Guanine nucleotide-binding protein-like 3 [OS=Mus musculus],0,8.053,6,2,2,2,60.7,Gnl3,,,,,,,,,,,,,,,,,,,,,,,Major pathway of rRNA processing in the nucleolus and cytosol
FALSE,High,Master Protein,Q05BC3,Echinoderm microtubule-associated protein-like 1 [OS=Mus musculus],0,8.044,5,4,12,3,89.6,Eml1,1000,1000,,,,,,,,,,,,928139.375,1192680.5,,,1453232.875,5494396.5,2385407,,,
FALSE,High,Master Protein,Q91W92,Cdc42 effector protein 1 [OS=Mus musculus],0,8.022,15,3,6,3,43.1,Cdc42ep1,1000,,,,,,,,,,,,,,,1716522.625,,,,,,,RAC1 GTPase cycle; RHOQ GTPase cycle; RHOG GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle
FALSE,High,Master Protein,Q91V79,Fat storage-inducing transmembrane protein 1 [OS=Mus musculus],0,8.018,11,3,17,3,32.3,Fitm1,,,,,,,,,,,,,,,,,,,,,,,Lipid particle organization
FALSE,High,Master Protein,P22892,AP-1 complex subunit gamma-1 [OS=Mus musculus],0,8.01,5,4,7,4,91.3,Ap1g1,1000,1000,,,,,,,,,,,4256123,1810458.375,2193363.75,1718143.75,,,2116321.75,1402820.875,,,MHC class II antigen presentation; Golgi Associated Vesicle Biogenesis; Lysosome Vesicle Biogenesis
FALSE,High,Master Protein,P43023,"Cytochrome c oxidase subunit 6A2, mitochondrial [OS=Mus musculus]",0,8.006,42,2,15,2,10.7,Cox6a2,1000,0.33,,0.046305027,,,,,12317435,23142698,12410139.5,5920430,3794895.75,,,,5779078.5,5526179,5672491.5,,,Electron transport chain,Respiratory electron transport; TP53 Regulates Metabolic Genes; Cytoprotection by HMOX1; Complex IV assembly
FALSE,High,Master Protein,Q9D020,Cytosolic 5'-nucleotidase 3A [OS=Mus musculus],0,8.002,9,2,4,2,37.2,Nt5c3a,1000,1000,,,,,,,,,,,2140673,2672826.75,1529613.625,1576979.375,,1667391.375,1013352.375,1184552,,Purine metabolism,Pyrimidine catabolism
FALSE,High,Master Protein,Q9CR88,Small ribosomal subunit protein uS14m [OS=Mus musculus],0,8.002,29,3,9,3,14.9,Mrps14,,,,,,,,,,,,,,,,,,,,,,,Mitochondrial translation elongation; Mitochondrial translation termination; Mitochondrial ribosome-associated quality control
FALSE,High,Master Protein,P56395,Cytochrome b5 [OS=Mus musculus],0,8.001,25,2,5,2,15.2,Cyb5a,,,,,,,,,,,,,,,,,,,,,,Oxidation by cytochrome P450,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane; Vitamin C (ascorbate) metabolism
FALSE,High,Master Protein,Q3ULF4,Mitochondrial inner membrane m-AAA protease component paraplegin [OS=Mus musculus],0,7.999,5,2,3,2,85.9,Spg7,,,,,,,,,,,,,,,,,,,,,,,Mitochondrial protein degradation; Processing of SMDT1
FALSE,High,Master Protein,Q9Z2K1,"Keratin, type I cytoskeletal 16 [OS=Mus musculus]",0,7.98,6,3,11,1,51.6,Krt16,,,,,,,,,,,,,,,,,,,,,,,Formation of the cornified envelope
FALSE,High,Master Protein,Q6P1F6,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform [OS=Mus musculus],0,7.973,9,3,12,3,51.7,Ppp2r2a,0.016,0.001,0.423042395,,3365331.5,5294959,4198057.5,2889688.5,5096731,2964373.75,4228853,4912180.5,2870815.75,1431095,,,,,,,,TGF-beta receptor signaling pathway; Glycogen metabolism; IL-6 signaling pathway; Wnt signaling pathway and pluripotency,"Cyclin D associated events in G1; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Cyclin A/B1/B2 associated events during G2/M transition; Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells; Initiation of Nuclear Envelope (NE) Reformation"
FALSE,High,Master Protein,Q80X73,Protein pelota homolog [OS=Mus musculus],0,7.952,9,3,7,3,43.3,Pelo,,,,,,,,,,,,,,,,,,,,,,Focal adhesion: PI3K-Akt-mTOR signaling pathway; Focal adhesion,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA
FALSE,High,Master Protein,Q9QYI5,DnaJ homolog subfamily B member 2 [OS=Mus musculus],0,7.946,8,2,12,1,35.6,Dnajb2,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9CQA6,Small ribosomal subunit protein mS37 [OS=Mus musculus],0,7.945,14,1,11,1,13.6,Chchd1,2.388,1.511,0.011980559,0.042629511,1637043.25,,1606469.375,1522479.5,3589450.25,2284618.75,3275046.5,2154346.25,3452608.75,2304275.25,3255540.5,4115079,4157093.25,3663001.25,6982121.5,3068483,,,Mitochondrial translation elongation; Mitochondrial translation termination; Mitochondrial ribosome-associated quality control
FALSE,High,Master Protein,Q69ZX8,Actin-binding LIM protein 3 [OS=Mus musculus],0,7.942,4,2,9,2,77.6,Ablim3,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P14106,Complement C1q subcomponent subunit B [OS=Mus musculus],0,7.931,10,2,9,2,26.7,C1qb,,,,,,,,,,,,,,,,,,,,,,"Oxidative damage response; Complement activation, classical pathway; Microglia pathogen phagocytosis pathway; Complement and coagulation cascades",Classical antibody-mediated complement activation; Regulation of Complement cascade
FALSE,High,Master Protein,O08992,Syntenin-1 [OS=Mus musculus],0,7.895,7,3,13,3,32.4,Sdcbp,0.135,0.001,0.003604891,,30199049,19127069,14098841,19389987.5,4308909,3744810.25,2718132,4479227.5,3488009.25,3017428.5,2371988.75,,,,,,Met-loss+Acetyl [N-Term]; Acetyl [N-Term],IL-5 signaling pathway,Neutrophil degranulation; Ephrin signaling; Regulation of necroptotic cell death; Neurofascin interactions
FALSE,High,Master Protein,O88448,Kinesin light chain 2 [OS=Mus musculus],0,7.865,5,2,2,1,66.6,Klc2,,,,,,,,,,,,,,,,,,,,,,,COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; MHC class II antigen presentation; RHO GTPases activate KTN1
FALSE,High,Master Protein,Q61503,5'-nucleotidase [OS=Mus musculus],0,7.863,9,3,3,3,63.8,Nt5e,,,,,,,,,,,,,,,,,,,,,,Purine metabolism,Pyrimidine catabolism; Purine catabolism; Nicotinate metabolism
FALSE,High,Master Protein,Q8C1B7,Septin-11 [OS=Mus musculus],0,7.857,9,3,19,2,49.7,Septin11,1000,1000,,,,,,,,,,,2372186.5,1454434.25,1504489.25,2212161.25,,,,1096752,,,
FALSE,High,Master Protein,O70258,Epsilon-sarcoglycan [OS=Mus musculus],0,7.854,6,2,6,2,49.7,Sgce,,,,,,,,,,,,,,,,,,,,,,,Formation of the dystrophin-glycoprotein complex (DGC)
FALSE,High,Master Protein,Q99JX7,Nuclear RNA export factor 1 [OS=Mus musculus],0,7.834,7,3,3,3,70.3,Nxf1,,,,,,,,,,,,,,,,,,,,,,mRNA processing,Transport of the SLBP independent Mature mRNA; Transport of the SLBP Dependant Mature mRNA; Transport of Mature mRNA Derived from an Intronless Transcript; Transport of Mature mRNA derived from an Intron-Containing Transcript
FALSE,High,Master Protein,Q3TKT4,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4 [OS=Mus musculus],0,7.832,3,4,7,4,181.3,Smarca4,1000,1000,,,,,,,,,,,,,499201.2188,,,,698830.875,,,Mechanisms associated with pluripotency; TNF-alpha NF-kB signaling pathway,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known; RMTs methylate histone arginines; Formation of the canonical BAF (cBAF) complex; Formation of the embryonic stem cell BAF (esBAF) complex; Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF); Formation of the polybromo-BAF (pBAF) complex; Formation of the beta-catenin:TCF transactivating complex; Negative Regulation of CDH1 Gene Transcription; Formation of the non-canonical BAF (ncBAF) complex; Interleukin-7 signaling
FALSE,High,Master Protein,O08573,Galectin-9 [OS=Mus musculus],0,7.819,8,2,9,2,40,Lgals9,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,P17665,"Cytochrome c oxidase subunit 7C, mitochondrial [OS=Mus musculus]",0,7.801,29,2,14,2,7.3,Cox7c,0.995,0.325,0.461188132,0.001763142,8791839,5567100.875,1189443.875,7165442,9598484,14581495,12707948,8074055.5,8687531,5577614.5,2378106.375,6661009,2650606.938,5350526.75,5419291,2323021.5,,,TP53 Regulates Metabolic Genes; Respiratory electron transport; Cytoprotection by HMOX1; Complex IV assembly
FALSE,High,Master Protein,Q922D4,Serine/threonine-protein phosphatase 6 regulatory subunit 3 [OS=Mus musculus],0,7.8,4,3,5,3,94.6,Ppp6r3,1000,1000,,,,,,,,,,,1625180.25,2432633.125,3750413.625,901163.0625,531999.75,1181812.5,7071905.5,1090139.125,,,COPII-mediated vesicle transport; Telomere Extension By Telomerase
FALSE,High,Master Protein,Q9DCA2,Small ribosomal subunit protein uS11m [OS=Mus musculus],0,7.799,14,2,11,2,20.2,Mrps11,35.007,0.557,0.457960604,0.041447273,,,2804002.25,2978064.5,7589561.25,10509124,9808317,6138096.5,4980064,2496486.75,3436359.75,3018386.5,3493775.75,5143181,8740137,3884410.5,,,Mitochondrial translation elongation; Mitochondrial translation termination; Mitochondrial ribosome-associated quality control
FALSE,High,Master Protein,P37889,Fibulin-2 [OS=Mus musculus],0,7.786,3,3,9,3,131.7,Fbln2,,,,,,,,,,,,,,,,,,,,,,,Molecules associated with elastic fibres
FALSE,High,Master Protein,Q8JZU2,"Tricarboxylate transport protein, mitochondrial [OS=Mus musculus]",0,7.776,10,3,11,3,33.9,Slc25a1,,,,,,,,,,,,,,,,,,,,,,,Organic anion transport by SLC5/17/25 transporters
FALSE,High,Master Protein,Q99L47,Hsc70-interacting protein [OS=Mus musculus],0,7.775,10,3,5,3,41.6,St13,1000,1000,,,,,,,,,,,2439313.75,3887061,3333776,1995357.25,,1011082.75,956316.1875,,,,Regulation of HSF1-mediated heat shock response
FALSE,High,Master Protein,Q5F285,Transmembrane protein 256 [OS=Mus musculus],0,7.763,25,1,5,1,11.6,Tmem256,,0.001,,,,,,,1914814.75,,6158048.5,5951335,,,,,,,,,,,
FALSE,High,Master Protein,Q8BG51,Mitochondrial Rho GTPase 1 [OS=Mus musculus],0,7.749,7,4,12,3,72.2,Rhot1,,,,,,,,,,,,,,,,,,,,,,,Ub-specific processing proteases; RHOT1 GTPase cycle
FALSE,High,Master Protein,Q99KB8,"Hydroxyacylglutathione hydrolase, mitochondrial [OS=Mus musculus]",0,7.744,8,2,15,2,34.1,Hagh,,,,,,,,,,,,,,,,,,,,,,,Pyruvate metabolism
FALSE,High,Master Protein,Q921M4,Golgin subfamily A member 2 [OS=Mus musculus],0,7.738,4,3,8,3,113.2,Golga2,,,,,,,,,,,,,,,,,,,,,,,COPII-mediated vesicle transport; COPI-mediated anterograde transport; RHOD GTPase cycle; Golgi Cisternae Pericentriolar Stack Reorganization
FALSE,High,Master Protein,P27641,X-ray repair cross-complementing protein 5 [OS=Mus musculus],0,7.724,6,3,3,3,83,Xrcc5,,,,,,,,,,,,,,,,,,,,,,Non-homologous end joining,Neutrophil degranulation; Nonhomologous End-Joining (NHEJ)
FALSE,High,Master Protein,Q8K363,ATP-dependent RNA helicase DDX18 [OS=Mus musculus],0,7.723,5,3,6,3,74.1,Ddx18,1000,1000,,,,,,,,,,,7656135.25,1936657.25,2138008.5,2015362.25,,,1225345.25,1411291.625,,,
FALSE,High,Master Protein,Q6IFX2,"Keratin, type I cytoskeletal 42 [OS=Mus musculus]",0,7.707,9,4,8,2,50.1,Krt42,,0.001,,,,,,,1316480.75,5357359.5,,,,,,,,,,,,,
FALSE,High,Master Protein,O08582,GTP-binding protein 1 [OS=Mus musculus],0,7.707,5,3,9,3,72.3,Gtpbp1,1000,1000,,,,,,,,,,,5416765,,,,,,6246947,,,,
FALSE,High,Master Protein,Q99MI1,ELKS/Rab6-interacting/CAST family member 1 [OS=Mus musculus],0,7.702,5,3,5,3,128.3,Erc1,,,,,,,,,,,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9CQV6,Microtubule-associated protein 1 light chain 3 beta [OS=Mus musculus],0,7.697,17,2,15,1,14.6,Map1lc3b,3.267,1000,0.000792248,,5778933,4870828,3496952.5,5734466.5,,,,,21732010,13790499,13453498,16272173,3265937.25,2069945.625,3733452,3061861.5,,,Macroautophagy; TBC/RABGAPs; PINK1-PRKN Mediated Mitophagy; Pexophagy; KEAP1-NFE2L2 pathway; Receptor Mediated Mitophagy
